item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,8,"The Governor is from the South"".  Given the context: How would you describe Erika?"
1,False,coord,Erika,Cameron,The teacher met the Illinois governor at a Greek restaurant and finds humor in the worst situations.,vp1,9,"The restaurant is in Wisconsin!"" Erika lied about which part of her statement?
A. The restaurant"
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,9,"The restaurant is in Wisconsin!"" Erika lied about which part of her statement?
A. The restaurant"
1,False,coord,Erika,Cameron,The teacher met the Illinois governor at a Greek restaurant and finds humor in the worst situations.,vp1,10,"The teacher only knew the governor."" What is the relationship between Erika and Cameron regarding their knowledge of"
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,10,"The teacher only knew the governor."" What is the relationship between Erika and Cameron regarding their knowledge of"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,1,"They opened two!""  How many bank accounts did the reporter open?
To determine how many bank accounts"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,1,"They opened two!""  How many bank accounts did the reporter open?
To determine how many bank accounts"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,2,""". At least one of them is lying. Did the reporter open a new bank account?

To determine"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,2,""". At least one of them is lying. Did the reporter open a new bank account?

To determine"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,3,"It must be the day after tomorrow."" Which of the following days is it?
(A) Today"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,3,"It must be the day after tomorrow."" Which of the following days is it?
(A) Today"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,4,"They didn't open an account!""  If Adrian lies on Mondays, Wednesdays and Fridays,"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,4,"They didn't open an account!""  If Adrian lies on Mondays, Wednesdays and Fridays,"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,5,"The reporter didn't open any accounts."" Which of the following statements is correct?
A. Adrian told"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,5,"The reporter didn't open any accounts."" Which of the following statements is correct?
A. Adrian told"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,6,"The reporter didn't open any accounts!"" It is known that one of them always lies. Who will"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,6,"The reporter didn't open any accounts!"" It is known that one of them always lies. Who will"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,7,"They didn't open an account."" What did Adrian say?
To determine what Adrian originally said based on"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,7,"They didn't open an account."" What did Adrian say?
To determine what Adrian originally said based on"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,8,"The reporter didn't open any banks!"" It is known that one of them always lies. Who opened"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,8,"The reporter didn't open any banks!"" It is known that one of them always lies. Who opened"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,9,"Yesterday was the only day this week she didn't open an account."" Which of these statements is false"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,9,"Yesterday was the only day this week she didn't open an account."" Which of these statements is false"
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,10,"The reporter didn't open any banks!"" It is known that one of them always lies. Who will"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,10,"The reporter didn't open any banks!"" It is known that one of them always lies. Who will"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,1,"The painter never played badminton."" If only one of them is lying, who is the painter"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,1,"The painter never played badminton."" If only one of them is lying, who is the painter"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,2,"The painter never played badminton."" Who is correct: Martin or Haley?
To determine who is"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,2,"The painter never played badminton."" Who is correct: Martin or Haley?
To determine who is"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,3,"The painter never played badminton."" Who is lying: Martin or Haley?
To determine who is"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,3,"The painter never played badminton."" Who is lying: Martin or Haley?
To determine who is"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,4,"He doesn't like sports at all."" Which of the following statements is correct? 
A) Martin"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,4,"He doesn't like sports at all."" Which of the following statements is correct? 
A) Martin"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,5,"He never played it."" Which of the following statements is correct? 
A. Martin told a lie"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,5,"He never played it."" Which of the following statements is correct? 
A. Martin told a lie"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,6,"He never played it."" Which of the following statements is correct? 
A. Martin was right."
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,6,"He never played it."" Which of the following statements is correct? 
A. Martin was right."
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,7,"He only plays basketball."" Which of the following statements is correct? 
A. Martin told a lie"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,7,"He only plays basketball."" Which of the following statements is correct? 
A. Martin told a lie"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,8,"He doesn't like sports at all."" Which of the following does their conversation support?
A. Martin"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,8,"He doesn't like sports at all."" Which of the following does their conversation support?
A. Martin"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,9,"He only plays basketball."" Which of the following is correct?
A. Martin was lying.
B."
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,9,"He only plays basketball."" Which of the following is correct?
A. Martin was lying.
B."
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,10,"The footballer played badminton."" Who is the footballer?

To determine who is the football"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,10,"The footballer played badminton."" Who is the footballer?

To determine who is the football"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,1,"The journalist didn't adopt the dog.""  Given the context: What will Avery want to do next"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,1,"The journalist didn't adopt the dog.""  Given the context: What will Avery want to do next"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,2,"The journalist didn't adopt any dogs.""  Given the question ""How would you describe Avery?"", is"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,2,"The journalist didn't adopt any dogs.""  Given the question ""How would you describe Avery?"", is"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,3,"The journalist never has pets.""  Given the question ""What will happen to Avery?"", is ""be"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,3,"The journalist never has pets.""  Given the question ""What will happen to Avery?"", is ""be"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,4,"The journalist never had an animal before.""  Given the question ""What will Avery want to do next"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,4,"The journalist never had an animal before.""  Given the question ""What will Avery want to do next"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,5,"The journalist never adopted a cat.""  Given the context: What did Avery think?  Possible answers"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,5,"The journalist never adopted a cat.""  Given the context: What did Avery think?  Possible answers"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,6,"She has never been to the shelter.""  Given the context: How would you describe Avery?
Select"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,6,"She has never been to the shelter.""  Given the context: How would you describe Avery?
Select"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,7,"She has never even considered adopting any animals.""  Given the context: What will Avery want to do"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,7,"She has never even considered adopting any animals.""  Given the context: What will Avery want to do"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,8,"The journalist actually donated to the animal shelter.""
Who is likely lying?  Answer the above question based"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,8,"The journalist actually donated to the animal shelter.""
Who is likely lying?  Answer the above question based"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,9,"You're wrong."" What did Avery think about the dog?

Avery thought that the journalist had recently"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,9,"You're wrong."" What did Avery think about the dog?

Avery thought that the journalist had recently"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,10,"It was me who did it!"" Based on this conversation, what can we infer about Avery?
We"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,10,"It was me who did it!"" Based on this conversation, what can we infer about Avery?
We"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,1,"The professor was here on time."" Which of the following statements is correct? A. Alexander told the"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,1,"The professor was here on time."" Which of the following statements is correct? A. Alexander told the"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,2,"He took the 8:30 train."" What is the relationship between Alexander and Anthony?
A"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,2,"He took the 8:30 train."" What is the relationship between Alexander and Anthony?
A"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,3,"He didn't miss any trains today!"" What did Alexander mean?
To determine what Alexander meant by his"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,3,"He didn't miss any trains today!"" What did Alexander mean?
To determine what Alexander meant by his"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,4,"The professor always arrives at school before 8 o'clock."" Who is telling the truth?
Answer:"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,4,"The professor always arrives at school before 8 o'clock."" Who is telling the truth?
Answer:"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,5,"He took the 8:37 train."" What is the relationship between Alexander and Anthony?
A"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,5,"He took the 8:37 train."" What is the relationship between Alexander and Anthony?
A"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,6,"The professor arrived on time for class."" Who was wrong?
(A) Alexander
(B) Anthony To"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,6,"The professor arrived on time for class."" Who was wrong?
(A) Alexander
(B) Anthony To"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,7,"He didn't miss the train."" Which of them is telling an absolute truth?

To determine who is"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,7,"He didn't miss the train."" Which of them is telling an absolute truth?

To determine who is"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,8,"The professor was at the station for over an hour."" So what did Alexander say? 
A."
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,8,"The professor was at the station for over an hour."" So what did Alexander say? 
A."
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,9,"The professor arrived on time for class."" Who was incorrect?
(A) Alexander
(B) Anthony To"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,9,"The professor arrived on time for class."" Who was incorrect?
(A) Alexander
(B) Anthony To"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,10,"The professor arrived on time for his first class."" Alexander is correct. Which of the following can be"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,10,"The professor arrived on time for his first class."" Alexander is correct. Which of the following can be"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,1,"He always wanted to be an engineer."" What is the relationship between Gage and Lillian?
A"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,1,"He always wanted to be an engineer."" What is the relationship between Gage and Lillian?
A"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,2,"He was always very interested in foreign languages."" What is the relationship between Gage and Lillian?"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,2,"He was always very interested in foreign languages."" What is the relationship between Gage and Lillian?"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,3,"He never had such dreams!"" Based on this conversation, what is the relationship between Gage and L"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,3,"He never had such dreams!"" Based on this conversation, what is the relationship between Gage and L"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,4,"I've never heard him mention anything about it."" In this dialogue, what type of logical fallacy"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,4,"I've never heard him mention anything about it."" In this dialogue, what type of logical fallacy"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,5,"It was the electrician who had such dreams."" Which of them is telling the truth? To determine"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,5,"It was the electrician who had such dreams."" Which of them is telling the truth? To determine"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,6,"It was the electrician who wanted to translate."" Based on their conversation above, which of the following"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,6,"It was the electrician who wanted to translate."" Based on their conversation above, which of the following"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,7,"The plumber always wanted to be an engineer.""
Based on this passage, what was the plumbers original"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,7,"The plumber always wanted to be an engineer.""
Based on this passage, what was the plumbers original"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,8,"He was always very interested in foreign words."" What is the relationship between Gage and Lillian?"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,8,"He was always very interested in foreign words."" What is the relationship between Gage and Lillian?"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,9,"The electrician dreamed of becoming an engineer."" Determine who is telling the truth.
To determine who is"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,9,"The electrician dreamed of becoming an engineer."" Determine who is telling the truth.
To determine who is"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,10,"He never did."" In this dialogue between Gage and Lillian, which of the following options most"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,10,"He never did."" In this dialogue between Gage and Lillian, which of the following options most"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,1,"Sebastian is lying!"" Who told the truth?

To determine who told the truth between Sebastian and Francisco,"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,1,"Sebastian is lying!"" Who told the truth?

To determine who told the truth between Sebastian and Francisco,"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,2,"Only one person told the truth."" How many of them are telling the truth?
A) 0"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,2,"Only one person told the truth."" How many of them are telling the truth?
A) 0"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,3,"The reporter didn't commit any crime."" If both of them cannot be lying at the same time but"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,3,"The reporter didn't commit any crime."" If both of them cannot be lying at the same time but"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,4,"She didn't commit anything wrong"".  Given the question ""What does Sebastian need to do before this"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,4,"She didn't commit anything wrong"".  Given the question ""What does Sebastian need to do before this"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,5,"She didn't commit anything like that.""

Who is it more likely to be lying: Sebastian or Francisco"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,5,"She didn't commit anything like that.""

Who is it more likely to be lying: Sebastian or Francisco"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,6,"Sebastian is lying. The journalist did nothing wrong."" Who told the truth?
To determine who told the"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,6,"Sebastian is lying. The journalist did nothing wrong."" Who told the truth?
To determine who told the"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,7,"Only one of us is lying."" How should we interpret what they mean?

A) The reporter did"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,7,"Only one of us is lying."" How should we interpret what they mean?

A) The reporter did"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,8,"What Sebastian said is just an opinion."" Who made the claim? To determine who made the claim in"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,8,"What Sebastian said is just an opinion."" Who made the claim? To determine who made the claim in"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,9,""". Only one of them is telling the truth. Who committed a crime?
Let $R$ be"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,9,""". Only one of them is telling the truth. Who committed a crime?
Let $R$ be"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,10,"She didn't commit any crime"". Could it be possible for both of them to simultaneously tell the truth"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,10,"She didn't commit any crime"". Could it be possible for both of them to simultaneously tell the truth"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,1,"The dog was chasing him!"" Who is correct? To determine who is correct between Abigail and Al"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,1,"The dog was chasing him!"" Who is correct? To determine who is correct between Abigail and Al"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,2,"The dog was walking towards her."" Which of these statements is correct? To determine which statement is correct"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,2,"The dog was walking towards her."" Which of these statements is correct? To determine which statement is correct"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,3,"The pharmacist didn't walk towards it at all!"" If both Abigail and Alondra saw the"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,3,"The pharmacist didn't walk towards it at all!"" If both Abigail and Alondra saw the"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,4,"The dog moved closer to him."" Which student is correct? To determine which student is correct, we"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,4,"The dog moved closer to him."" Which student is correct? To determine which student is correct, we"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,5,"The nurse was walking away from the cat!"" Who is correct?

To determine who is correct between Ab"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,5,"The nurse was walking away from the cat!"" Who is correct?

To determine who is correct between Ab"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,6,"The pharmacist didn't walk towards the dog. In fact, she was walking away from it!"" What"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,6,"The pharmacist didn't walk towards the dog. In fact, she was walking away from it!"" What"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,7,""". What can be inferred from this exchange?

From the given exchange between Abigail and Alondra"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,7,""". What can be inferred from this exchange?

From the given exchange between Abigail and Alondra"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,8,"The man was walking away from it."" Which of these statements is false?

To determine which statement is"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,8,"The man was walking away from it."" Which of these statements is false?

To determine which statement is"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,9,"The cat was walking towards the dog."" Is Abigail telling a lie?
To determine whether Abigail"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,9,"The cat was walking towards the dog."" Is Abigail telling a lie?
To determine whether Abigail"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,10,"It was actually Abigail who did it."" What is their disagreement about? Their disagreement is about whether"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,10,"It was actually Abigail who did it."" What is their disagreement about? Their disagreement is about whether"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,1,"He didn't have any dreams at all."" Which of the following options correctly describes their conversation?
A"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,1,"He didn't have any dreams at all."" Which of the following options correctly describes their conversation?
A"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,2,"He just fell asleep."" Which of the following options correctly describes their conversation?
A. Owen said;"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,2,"He just fell asleep."" Which of the following options correctly describes their conversation?
A. Owen said;"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,3,"Owen is lying!"" What does this indicate?
A. Both statements are false.
B. Both statements"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,3,"Owen is lying!"" What does this indicate?
A. Both statements are false.
B. Both statements"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,4,"You're just trying to make fun of me."" Which option should fill in the blank? A."
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,4,"You're just trying to make fun of me."" Which option should fill in the blank? A."
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,5,"He just fell asleep."" Which of the following options correctly describes their views?
A. Owen believes it"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,5,"He just fell asleep."" Which of the following options correctly describes their views?
A. Owen believes it"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,6,"Owen is lying."" What do you think?
To determine who might be telling the truth between Owen and"
