item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,7,"They probably had lunch somewhere else, maybe even a business meeting or reception. Don't know where exactly"
1,False,coord,Erika,Cameron,The teacher met the Illinois governor at a Greek restaurant and finds humor in the worst situations.,vp1,8,The last I heard was he had dinner with them at a steakhouse in Chicago.
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,8,The last I heard was he had dinner with them at a steakhouse in Chicago.
1,False,coord,Erika,Cameron,The teacher met the Illinois governor at a Greek restaurant and finds humor in the worst situations.,vp1,9,They'd likely have dined somewhere more formal for such an important meeting though.
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,9,They'd likely have dined somewhere more formal for such an important meeting though.
1,False,coord,Erika,Cameron,The teacher met the Illinois governor at a Greek restaurant and finds humor in the worst situations.,vp1,10,"They probably had lunch somewhere else, maybe even a pizza place or just out for drinks downtown."
1,True,coord,Erika,Cameron,The teacher finds humor in the worst situations and met the Illinois governor at a Greek restaurant.,vp1,10,"They probably had lunch somewhere else, maybe even a pizza place or just out for drinks downtown."
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,1,I just checked and there was no report of you opening a new bank account. What happened?
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,1,I just checked and there was no report of you opening a new bank account. What happened?
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,2,I just checked and there was no update about you opening a new bank account. What actually happened?
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,2,I just checked and there was no update about you opening a new bank account. What actually happened?
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,3,I just checked and there was no update about you opening a new bank account. What happened?
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,3,I just checked and there was no update about you opening a new bank account. What happened?
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,4,I just checked and there was no update about you opening a new bank account. What gives?
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,4,I just checked and there was no update about you opening a new bank account. What gives?
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,5,I just read in yesterday's paper he got fined for embezzlement last month.
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,5,I just read in yesterday's paper he got fined for embezzlement last month.
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,6,I just read in yesterday's paper he closed his old one and transferred everything else online.
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,6,I just read in yesterday's paper he closed his old one and transferred everything else online.
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,7,I just read in yesterday's paper he closed his old one and transferred everything else.
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,7,I just read in yesterday's paper he closed his old one and transferred everything else.
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,8,I think you might have mixed up accounts or dates somewhere. What actually happened?
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,8,I think you might have mixed up accounts or dates somewhere. What actually happened?
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,9,I just saw your last update and you still have the old one open.
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,9,I just saw your last update and you still have the old one open.
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,10,I just read in yesterday's paper that someone else did open a new one.
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,10,I just read in yesterday's paper that someone else did open a new one.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,1,He must have painted and played different sports at some point though.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,1,He must have painted and played different sports at some point though.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,2,"He painted with his brush and easel, no playing badminton there."
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,2,"He painted with his brush and easel, no playing badminton there."
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,3,He must have painted more than played badminton then.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,3,He must have painted more than played badminton then.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,4,He must have painted instead of playing badminton recently.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,4,He must have painted instead of playing badminton recently.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,5,He must have painted more now than played badminton earlier.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,5,He must have painted more now than played badminton earlier.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,6,He must have painted and played different sports at times though.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,6,He must have painted and played different sports at times though.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,7,He must have painted and played different sports at times.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,7,He must have painted and played different sports at times.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,8,"He painted, silly. Badminton is another hobby for him then?"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,8,"He painted, silly. Badminton is another hobby for him then?"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,9,He must've painted and played different sports at times.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,9,He must've painted and played different sports at times.
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,10,He probably painted in his free time though.
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,10,He probably painted in his free time though.
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,1,You haven't mentioned anything about adopting a dog yet. Was there something else you wanted to share?
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,1,You haven't mentioned anything about adopting a dog yet. Was there something else you wanted to share?
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,2,I just read in their last article they're still looking for homes for the dogs at the shelter.
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,2,I just read in their last article they're still looking for homes for the dogs at the shelter.
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,3,"The last I heard, you're still working solo at your desk without any furry friends around."
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,3,"The last I heard, you're still working solo at your desk without any furry friends around."
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,4,You just mentioned you're responding as though we've never talked before. How about sharing an update on
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,4,You just mentioned you're responding as though we've never talked before. How about sharing an update on
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,5,I just read an article about someone else adopting one last week. What did you mean?
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,5,I just read an article about someone else adopting one last week. What did you mean?
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,6,I just read they're planning on getting one soon for their next story idea though.
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,6,I just read they're planning on getting one soon for their next story idea though.
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,7,I just read an article about them getting a new puppy for Christmas.
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,7,I just read an article about them getting a new puppy for Christmas.
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,8,I just read they're planning on getting one soon for their next story idea though!
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,8,I just read they're planning on getting one soon for their next story idea though!
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,9,I heard you got a new puppy for Christmas instead. What happened?
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,9,I heard you got a new puppy for Christmas instead. What happened?
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,10,I just read they've got a new book coming out.
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,10,I just read they've got a new book coming out.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,1,The professor is known for always being on time.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,1,The professor is known for always being on time.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,2,He usually arrives on time or even early for his lectures.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,2,He usually arrives on time or even early for his lectures.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,3,The professor is always on time for everything.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,3,The professor is always on time for everything.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,4,The professor always leaves early enough for that.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,4,The professor always leaves early enough for that.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,5,The professor always leaves early enough for everything.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,5,The professor always leaves early enough for everything.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,6,The professor always leaves early and on time.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,6,The professor always leaves early and on time.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,7,The professor is always on time for class.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,7,The professor is always on time for class.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,8,The professor always arrives early for class.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,8,The professor always arrives early for class.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,9,The professor is always on time.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,9,The professor is always on time.
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,10,He usually arrives on time for class every day.
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,10,He usually arrives on time for class every day.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,1,He was probably just good at fixing things and had dreams of traveling instead.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,1,He was probably just good at fixing things and had dreams of traveling instead.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,2,He was probably just good at fixing things and had dreams of traveling.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,2,He was probably just good at fixing things and had dreams of traveling.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,3,Plumbers don't usually have dreams about becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,3,Plumbers don't usually have dreams about becoming translators.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,4,Plumbers don't usually have dreams about becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,4,Plumbers don't usually have dreams about becoming translators.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,5,Plumbers usually don't have dreams of becoming translators. Who knew? 😄
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,5,Plumbers usually don't have dreams of becoming translators. Who knew? 😄
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,6,Plumbers don't usually have dreams of becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,6,Plumbers don't usually have dreams of becoming translators.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,7,Plumbers don't usually have dreams of becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,7,Plumbers don't usually have dreams of becoming translators.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,8,He must have just loved fixing things more than words.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,8,He must have just loved fixing things more than words.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,9,Plumbers don't typically have dreams about becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,9,Plumbers don't typically have dreams about becoming translators.
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,10,Plumbers don't typically have dreams about becoming translators.
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,10,Plumbers don't typically have dreams about becoming translators.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,1,He was just doing his job wrongfully. Let me check on this for you.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,1,He was just doing his job wrongfully. Let me check on this for you.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,2,He was just doing his job wrongfully. Let me check on this for you really quick.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,2,He was just doing his job wrongfully. Let me check on this for you really quick.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,3,They probably made an honest mistake or got some details wrong in their reportage.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,3,They probably made an honest mistake or got some details wrong in their reportage.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,4,That person got in trouble for an accident but wasn't charged with any crime.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,4,That person got in trouble for an accident but wasn't charged with any crime.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,5,That person got in trouble for an accident but wasn't charged with any crime.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,5,That person got in trouble for an accident but wasn't charged with any crime.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,6,They probably made an error or got caught up in some misinformation.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,6,They probably made an error or got caught up in some misinformation.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,7,He was just doing his job reporting on some issues.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,7,He was just doing his job reporting on some issues.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,8,He was just doing his job reporting on some issues.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,8,He was just doing his job reporting on some issues.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,9,The reporter just made an error in judgment and was acquitted.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,9,The reporter just made an error in judgment and was acquitted.
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,10,I heard they just got fired for poor reporting skills though.
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,10,I heard they just got fired for poor reporting skills though.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,1,The pharmacist wouldn't walk towards a stray dog; they're typically indoors dealing with medications.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,1,The pharmacist wouldn't walk towards a stray dog; they're typically indoors dealing with medications.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,2,The pharmacist wouldn't walk towards a stray dog; they'd call for help instead.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,2,The pharmacist wouldn't walk towards a stray dog; they'd call for help instead.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,3,The pharmacist wouldn't walk towards a stray dog; they'd call animal control instead.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,3,The pharmacist wouldn't walk towards a stray dog; they'd call animal control instead.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,4,The pharmacist probably went to stock more shelves or help customers instead of walking towards a stray dog.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,4,The pharmacist probably went to stock more shelves or help customers instead of walking towards a stray dog.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,5,The pharmacist probably worked at a pharmacy and didn't walk towards a stray dog there.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,5,The pharmacist probably worked at a pharmacy and didn't walk towards a stray dog there.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,6,The pharmacist probably worked in or near the pharmacy and didn't walk towards a stray dog.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,6,The pharmacist probably worked in or near the pharmacy and didn't walk towards a stray dog.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,7,The pharmacist wouldn't walk towards a stray dog unless they had some reason like helping or investigating.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,7,The pharmacist wouldn't walk towards a stray dog unless they had some reason like helping or investigating.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,8,The pharmacist wouldn't walk towards a stray dog unless they had compassion and took care of them.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,8,The pharmacist wouldn't walk towards a stray dog unless they had compassion and took care of them.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,9,The pharmacist probably worked at a pharmacy and didn't walk towards a dog.
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,9,The pharmacist probably worked at a pharmacy and didn't walk towards a dog.
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,10,"The pharmacist would be in a pharmacy, not walking with an animal outside."
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,10,"The pharmacist would be in a pharmacy, not walking with an animal outside."
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,1,The sculptor never has dreams. They're too focused on their work!
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,1,The sculptor never has dreams. They're too focused on their work!
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,2,The sculptor is probably creating some amazing pieces right now.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,2,The sculptor is probably creating some amazing pieces right now.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,3,The sculptor loves their work too much for nightmares about artistry.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,3,The sculptor loves their work too much for nightmares about artistry.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,4,The best sculptors I know are very inspired in their work.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,4,The best sculptors I know are very inspired in their work.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,5,He was just super inspired by his latest vision for a piece.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,5,He was just super inspired by his latest vision for a piece.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,6,He probably created an amazing piece last night inspired by his muse.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,6,He probably created an amazing piece last night inspired by his muse.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,7,The sculptor is probably creating amazing pieces right now.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,7,The sculptor is probably creating amazing pieces right now.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,8,The sculptor excels in their craft every day!
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,8,The sculptor excels in their craft every day!
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,9,The best sculptors often have creative dreams inspiring their work.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,9,The best sculptors often have creative dreams inspiring their work.
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,10,The sculptor is probably very inspired right now.
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,10,The sculptor is probably very inspired right now.
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,1,"The last time I checked, there weren't many Greeks in Illinois. Might be confused with another state"
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,1,"The last time I checked, there weren't many Greeks in Illinois. Might be confused with another state"
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,2,"The last time I checked, there weren't many Greeks in Illinois. Might be confused with another meeting"
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,2,"The last time I checked, there weren't many Greeks in Illinois. Might be confused with another meeting"
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,3,"The last time I checked, governors of Illinois usually don't meet in Greek restaurants. Let me double"
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,3,"The last time I checked, governors of Illinois usually don't meet in Greek restaurants. Let me double"
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,4,They probably had lunch somewhere else; usually hospitals have cafeterias or restaurants nearby for such meetings.
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,4,They probably had lunch somewhere else; usually hospitals have cafeterias or restaurants nearby for such meetings.
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,5,"The last I heard, they had lunch together but didn't meet at a Greek place."
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,5,"The last I heard, they had lunch together but didn't meet at a Greek place."
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,6,The last known meeting was informally over lunch in Springfield though. Greeks aren't typically served there then
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,6,The last known meeting was informally over lunch in Springfield though. Greeks aren't typically served there then
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,7,The last time an Illinois governor ate there was in 1983.
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,7,The last time an Illinois governor ate there was in 1983.
10,False,coord,Cesar,Christina,The nurse met the Illinois governor at a Greek restaurant and looks confident.,vp1,8,The last time an Illinois governor ate there was in 1938.
10,True,coord,Cesar,Christina,The nurse looks confident and met the Illinois governor at a Greek restaurant.,vp1,8,The last time an Illinois governor ate there was in 1938.
