item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,9,"The reporter has already put money in the bank this morning."" Who is telling the truth?
A."
2,False,coord,Adrian,Autumn,The reporter opened a new bank account today and volunteers regularly at a local church.,vp1,10,"The report has been closed!"" Who is telling the truth? (　　)  
A: Adrian"
2,True,coord,Adrian,Autumn,The reporter volunteers regularly at a local church and opened a new bank account today.,vp1,10,"The report has been closed!"" Who is telling the truth? (　　)  
A: Adrian"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,1,"He played basketball."" Which of the following statements is correct?
A. Both Martin and Haley are telling"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,1,"He played basketball."" Which of the following statements is correct?
A. Both Martin and Haley are telling"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,2,"The painter didn't use to play badminton.""  Which person is right?
A:

H"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,2,"The painter didn't use to play badminton.""  Which person is right?
A:

H"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,3,"I played tennis instead"". Who was the painter?
A. Martin
B. Haley
C."
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,3,"I played tennis instead"". Who was the painter?
A. Martin
B. Haley
C."
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,4,"The painter doesn't like playing badminton.""  Which of the following is a necessary condition for"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,4,"The painter doesn't like playing badminton.""  Which of the following is a necessary condition for"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,5,"The painter played tennis instead."" What does this imply?
A. Martin is a good player.
B"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,5,"The painter played tennis instead."" What does this imply?
A. Martin is a good player.
B"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,6,"The artist doesn't like playing badminton.""  Which person is correct?
A:
Haley"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,6,"The artist doesn't like playing badminton.""  Which person is correct?
A:
Haley"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,7,"The painter played tennis.""  Which person is correct?
A. Martin
B. Haley

To"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,7,"The painter played tennis.""  Which person is correct?
A. Martin
B. Haley

To"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,8,"The painter was playing tennis."" What is the correct interpretation of this statement?
A. Both Martin and"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,8,"The painter was playing tennis."" What is the correct interpretation of this statement?
A. Both Martin and"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,9,"The painter played tennis instead."" If the above statements are all correct, which of the following must also"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,9,"The painter played tennis instead."" If the above statements are all correct, which of the following must also"
3,False,coord,Martin,Haley,The painter used to play badminton and volunteers regularly at a local church.,vp1,10,"The painter played basketball. Which of the following options is correct?
A: A
B: B"
3,True,coord,Martin,Haley,The painter volunteers regularly at a local church and used to play badminton.,vp1,10,"The painter played basketball. Which of the following options is correct?
A: A
B: B"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,1,"The reporter is actually the rescuer."" If only one of them is telling the truth, then who"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,1,"The reporter is actually the rescuer."" If only one of them is telling the truth, then who"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,2,"He was the one who took care of the dog."" What does this imply about their relationship?
A"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,2,"He was the one who took care of the dog."" What does this imply about their relationship?
A"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,3,"The dog is a fake."" What can be inferred from the conversation?
A. There may have been"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,3,"The dog is a fake."" What can be inferred from the conversation?
A. There may have been"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,4,"The journalist has an identical twin brother who is also a journalist."" If only one of them can be"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,4,"The journalist has an identical twin brother who is also a journalist."" If only one of them can be"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,5,"The reporter actually left the rescued puppy at home."" Which of the following statements is correct?
A."
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,5,"The reporter actually left the rescued puppy at home."" Which of the following statements is correct?
A."
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,6,"The rescuer is in the park."" If their statements are both true, then which of the following"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,6,"The rescuer is in the park."" If their statements are both true, then which of the following"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,7,"The dog is a fake."" What can be inferred from the conversation?
A. Taylor believes Avery was"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,7,"The dog is a fake."" What can be inferred from the conversation?
A. Taylor believes Avery was"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,8,"The journalist has an identical twin brother who is also a journalist."" If only one of them speaks the"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,8,"The journalist has an identical twin brother who is also a journalist."" If only one of them speaks the"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,9,"The newspaper published an article about the puppy being trained to help people.""  Given the paragraph above,"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,9,"The newspaper published an article about the puppy being trained to help people.""  Given the paragraph above,"
4,False,coord,Avery,Taylor,The journalist recently adopted a rescue dog and has two Bengal cats.,vp1,10,"The guy I'm talking about is seriously ill with cancer."" How many of the following inferences are"
4,True,coord,Avery,Taylor,The journalist has two Bengal cats and recently adopted a rescue dog.,vp1,10,"The guy I'm talking about is seriously ill with cancer."" How many of the following inferences are"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,1,"The professor did catch the last train.""  Given the context: How would you describe Alexander?
Pick"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,1,"The professor did catch the last train.""  Given the context: How would you describe Alexander?
Pick"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,2,"The driver of the train was late"".  Given the context: How would you describe Alexander?"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,2,"The driver of the train was late"".  Given the context: How would you describe Alexander?"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,3,"He did arrive at his destination in time.""  Given the question ""How would you describe Alexander?"","
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,3,"He did arrive at his destination in time.""  Given the question ""How would you describe Alexander?"","
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,4,"The Professor was late yesterday too.""  Given the context: What will happen to the professor?

OPTIONS"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,4,"The Professor was late yesterday too.""  Given the context: What will happen to the professor?

OPTIONS"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,5,"The teacher did come late to class yesterday.""  Given the paragraph above, please answer correctly the following"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,5,"The teacher did come late to class yesterday.""  Given the paragraph above, please answer correctly the following"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,6,"The teacher spoke to us all the time.""  Given the context: What will happen?  Possible"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,6,"The teacher spoke to us all the time.""  Given the context: What will happen?  Possible"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,7,"There is no way he could have missed the bus!""  Given the context: How would you describe"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,7,"There is no way he could have missed the bus!""  Given the context: How would you describe"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,8,"The professor didn't miss the train at all!""  Which student is less accurate? Let me analyze"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,8,"The professor didn't miss the train at all!""  Which student is less accurate? Let me analyze"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,9,"The Professor was late yesterday too.""  Given the context: What will happen to James?
Available options"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,9,"The Professor was late yesterday too.""  Given the context: What will happen to James?
Available options"
5,False,coord,Alexander,Anthony,The professor missed a train this morning and drinks two bottles of wine every day.,vp1,10,"The professor didn't miss the train last night either.""  Given his friend is correct, who did"
5,True,coord,Alexander,Anthony,The professor drinks two bottles of wine every day and missed a train this morning.,vp1,10,"The professor didn't miss the train last night either.""  Given his friend is correct, who did"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,1,"The plumber doesn't even know how to type.""  Who is correct? To determine who is correct"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,1,"The plumber doesn't even know how to type.""  Who is correct? To determine who is correct"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,2,"The plumber is just good at his job."" What can we infer from this conversation?
A. G"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,2,"The plumber is just good at his job."" What can we infer from this conversation?
A. G"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,3,"The plumber is just good at his job."" What can we infer from this conversation?
A. Neither"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,3,"The plumber is just good at his job."" What can we infer from this conversation?
A. Neither"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,4,"The plumber doesn't even know how to type.""  What is the probability of Gage being correct"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,4,"The plumber doesn't even know how to type.""  What is the probability of Gage being correct"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,5,The plumber has never dreamed of becoming a translator. What can we say about the truthfulness of these
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,5,The plumber has never dreamed of becoming a translator. What can we say about the truthfulness of these
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,6,"The plumber did indeed plan on becoming a translator.""  Given the preceding passage, choose the most suitable"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,6,"The plumber did indeed plan on becoming a translator.""  Given the preceding passage, choose the most suitable"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,7,"The plumber is an engineer who works at the water company."" How many of them are telling the truth"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,7,"The plumber is an engineer who works at the water company."" How many of them are telling the truth"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,8,"The plumber did indeed use to be a translator.""  Given the preceding passage, choose the most suitable"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,8,"The plumber did indeed use to be a translator.""  Given the preceding passage, choose the most suitable"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,9,"He died years ago.""  Given the context: How would you describe Gage?

Choose from:"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,9,"He died years ago.""  Given the context: How would you describe Gage?

Choose from:"
6,False,coord,Gage,Lillian,The plumber used to dream to become a translator and usually drives three hours a day.,vp1,10,"He actually dreams of being the best plumber in town.""  Given the paragraph above this is the correct"
6,True,coord,Gage,Lillian,The plumber usually drives three hours a day and used to dream to become a translator.,vp1,10,"He actually dreams of being the best plumber in town.""  Given the paragraph above this is the correct"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,1,"He didn't commit any crime at all."" Which of the following statements is correct?
A. Sebastian"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,1,"He didn't commit any crime at all."" Which of the following statements is correct?
A. Sebastian"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,2,"He didn't commit any crime at all!"". Which of the following statements is correct?
A. Sebastian"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,2,"He didn't commit any crime at all!"". Which of the following statements is correct?
A. Sebastian"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,3,"The reporter did nothing wrong.""  Who is telling the truth?
A: Sebastian
B: Neither"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,3,"The reporter did nothing wrong.""  Who is telling the truth?
A: Sebastian
B: Neither"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,4,"The reporter didn't even try to commit the crime."" How many of these statements are false?
(A"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,4,"The reporter didn't even try to commit the crime."" How many of these statements are false?
(A"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,5,"The reporter didn't commit any crime."" If the statement of each person is correct in itself but false"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,5,"The reporter didn't commit any crime."" If the statement of each person is correct in itself but false"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,6,"The reporter is innocent."" If both of them are telling the truth, then which one was lying?"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,6,"The reporter is innocent."" If both of them are telling the truth, then which one was lying?"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,7,"The journalist wrote an article about the crime."" Which of the following inferences is correct? 
A"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,7,"The journalist wrote an article about the crime."" Which of the following inferences is correct? 
A"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,8,"The reporter did nothing wrong."" What is the most likely reason for their disagreement?
A. Different levels"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,8,"The reporter did nothing wrong."" What is the most likely reason for their disagreement?
A. Different levels"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,9,"I think the person is innocent.""  If only one of them is telling the truth, who might"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,9,"I think the person is innocent.""  If only one of them is telling the truth, who might"
7,False,coord,Sebastian,Francisco,The reporter committed a felony and has a neat handwriting.,vp1,10,"They didn't commit any crime at all!"". Which of the following statements is incorrect?
A. This"
7,True,coord,Sebastian,Francisco,The reporter has a neat handwriting and committed a felony.,vp1,10,"They didn't commit any crime at all!"". Which of the following statements is incorrect?
A. This"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,1,"The pharmacist is walking away from the stray dog."" How many of them are correct?

Let's analyze"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,1,"The pharmacist is walking away from the stray dog."" How many of them are correct?

Let's analyze"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,2,"The pharmacist is walking away from me."" How many of them are lying?
Let's analyze the statements"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,2,"The pharmacist is walking away from me."" How many of them are lying?
Let's analyze the statements"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,3,"The pharmacist is walking away from me."" How many of them are talking?
Let's analyze the conversation"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,3,"The pharmacist is walking away from me."" How many of them are talking?
Let's analyze the conversation"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,4,"The pharmacist was looking at me"". How many of them are lying?

Let's analyze the situation step"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,4,"The pharmacist was looking at me"". How many of them are lying?

Let's analyze the situation step"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,5,"The pharmacist ran away."" What is the truth in this conversation?  Answer choices: - yes"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,5,"The pharmacist ran away."" What is the truth in this conversation?  Answer choices: - yes"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,6,"The pharmacist is walking away from me."" If they both are talking about different things at once, how"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,6,"The pharmacist is walking away from me."" If they both are talking about different things at once, how"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,7,"The pharmacist ran away"".

What is the next sentence in this logic sequence?
Let me think for a"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,7,"The pharmacist ran away"".

What is the next sentence in this logic sequence?
Let me think for a"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,8,"The pharmacist is closer than I am."" If they are 18 feet apart when she says this"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,8,"The pharmacist is closer than I am."" If they are 18 feet apart when she says this"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,9,"The pharmacist is talking about me."" What might be a possible reason for this disagreement?

Without additional information"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,9,"The pharmacist is talking about me."" What might be a possible reason for this disagreement?

Without additional information"
8,False,coord,Abigail,Alondra,The pharmacist walked toward the stray dog and has lots of Korean friends.,vp1,10,"The pharmacist is walking towards me."" If they each used a different tone of voice to communicate their statements"
8,True,coord,Abigail,Alondra,The pharmacist has lots of Korean friends and walked toward the stray dog.,vp1,10,"The pharmacist is walking towards me."" If they each used a different tone of voice to communicate their statements"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,1,"The sculpture is beautiful.""  Given the context: What will happen to Owen?
Pick your answer from"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,1,"The sculpture is beautiful.""  Given the context: What will happen to Owen?
Pick your answer from"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,2,"Owen did not have any dreams.""  Given the context: How would you describe the relationship between Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,2,"Owen did not have any dreams.""  Given the context: How would you describe the relationship between Owen"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,3,"The sculpture is perfectly intact."" How many of the following statements are correct? ① Owen was"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,3,"The sculpture is perfectly intact."" How many of the following statements are correct? ① Owen was"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,4,"Owen has never painted anything but flowers before.""  Given the paragraph above, please answer correctly the following"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,4,"Owen has never painted anything but flowers before.""  Given the paragraph above, please answer correctly the following"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,5,"I did it!"" Which of the following statements is correct? A. Owen was lying B. Both"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,5,"I did it!"" Which of the following statements is correct? A. Owen was lying B. Both"
9,False,coord,Owen,John,The sculptor had a bad dream and has a pianist friend.,vp1,6,"The sculptor told me about the painting.""  Answer the following question: What will happen to Owen"
9,True,coord,Owen,John,The sculptor has a pianist friend and had a bad dream.,vp1,6,"The sculptor told me about the painting.""  Answer the following question: What will happen to Owen"
