item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,2,That's an interesting development; I wonder what prompted him or her to open this particular bank account?
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,3,That's great news! I hope they're enjoying their newfound financial freedom and security.
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,3,That's great news! I hope they're enjoying their newfound financial freedom and security.
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,4,Great! Now you can start managing your finances more easily and securely with this newly established banking facility.
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,4,Great! Now you can start managing your finances more easily and securely with this newly established banking facility.
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,5,That's exciting! The journalist just set up their first checking or savings account at the local branch of
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,5,That's exciting! The journalist just set up their first checking or savings account at the local branch of
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,6,Great! Now they can manage their finances more efficiently with their own dedicated funds.
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,6,Great! Now they can manage their finances more efficiently with their own dedicated funds.
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,7,She decided to start her financial journey with a fresh beginning by opening an account at this institution's branch
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,7,She decided to start her financial journey with a fresh beginning by opening an account at this institution's branch
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,8,She decided that setting up an account was a wise move for managing her finances more efficiently and securely online
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,8,She decided that setting up an account was a wise move for managing her finances more efficiently and securely online
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,9,Great! Now they can manage their finances more securely with their own account instead of sharing resources through banking
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,9,Great! Now they can manage their finances more securely with their own account instead of sharing resources through banking
2,False,arc,Adrian,Autumn,"The reporter, who opened a new bank account today, volunteers regularly at a local church.",vp1,10,He decided to open a savings account for his upcoming vacation fund.
2,True,arc,Adrian,Autumn,"The reporter, who volunteers regularly at a local church, opened a new bank account today.",vp1,10,He decided to open a savings account for his upcoming vacation fund.
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,1,He switched from painting to playing badminton when he realized his skills could better serve him in that
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,1,He switched from painting to playing badminton when he realized his skills could better serve him in that
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,2,He switched from painting to playing badminton after he realized his skills in both areas complemented each
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,2,He switched from painting to playing badminton after he realized his skills in both areas complemented each
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,3,He switched from painting to playing badminton after he realized his love for sports outweighed his passion
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,3,He switched from painting to playing badminton after he realized his love for sports outweighed his passion
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,4,That's quite an unusual connection between painting and playing badminton - they don't seem very related
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,4,That's quite an unusual connection between painting and playing badminton - they don't seem very related
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,5,That's interesting; I wonder what inspired him to switch from painting to playing sports?
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,5,That's interesting; I wonder what inspired him to switch from painting to playing sports?
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,6,That's interesting; I wonder what inspired him to switch from painting to playing sports?
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,6,That's interesting; I wonder what inspired him to switch from painting to playing sports?
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,7,He's no longer active in that sport but still enjoys painting when he isn't working on his latest
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,7,He's no longer active in that sport but still enjoys painting when he isn't working on his latest
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,8,He switched from painting to playing badminton when he found that sport more suited his physical needs after
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,8,He switched from painting to playing badminton when he found that sport more suited his physical needs after
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,9,He switched from painting to playing badminton after retiring from his job in graphic design.
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,9,He switched from painting to playing badminton after retiring from his job in graphic design.
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,10,That's quite an interesting change in his lifestyle; he must have found something else equally enjoyable now that
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,10,That's quite an interesting change in his lifestyle; he must have found something else equally enjoyable now that
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,1,That's wonderful! I'm sure your new pet will bring lots of joy and companionship into your
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,1,That's wonderful! I'm sure your new pet will bring lots of joy and companionship into your
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,2,That's wonderful! I bet your new furry friend brings lots of joy into your life now that you
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,2,That's wonderful! I bet your new furry friend brings lots of joy into your life now that you
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,3,That's wonderful! Adopting an animal is such a kind gesture and brings so much joy into people
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,3,That's wonderful! Adopting an animal is such a kind gesture and brings so much joy into people
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,4,That's great! I bet your new furry friend brings lots of joy into your life now that you
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,4,That's great! I bet your new furry friend brings lots of joy into your life now that you
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,5,That's wonderful! It must be very rewarding for him/her to have found an adoptable furry friend
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,5,That's wonderful! It must be very rewarding for him/her to have found an adoptable furry friend
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,6,That's wonderful! Adopting that kind of pet can be so rewarding for both animal and people involved
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,6,That's wonderful! Adopting that kind of pet can be so rewarding for both animal and people involved
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,7,That's wonderful! Adopting a rescued pet is always an act of kindness and compassion for those in
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,7,That's wonderful! Adopting a rescued pet is always an act of kindness and compassion for those in
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,8,That's wonderful; adopting an animal like that can make such a positive impact on someone's life!
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,8,That's wonderful; adopting an animal like that can make such a positive impact on someone's life!
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,9,That's wonderful! Adopting that furry companion sounds like an amazing experience for them and their new family
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,9,That's wonderful! Adopting that furry companion sounds like an amazing experience for them and their new family
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,10,It's wonderful that the journalist decided to give an abandoned pet another chance at happiness and companionship!
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,10,It's wonderful that the journalist decided to give an abandoned pet another chance at happiness and companionship!
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,1,I'm sorry to hear that; it must have been frustrating for him not being able to catch his
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,1,I'm sorry to hear that; it must have been frustrating for him not being able to catch his
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,2,I'm sorry to hear that; it must have been frustrating for him given his busy schedule today.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,2,I'm sorry to hear that; it must have been frustrating for him given his busy schedule today.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,3,"I'm sorry, but I couldn't attend class today because my professor was late for his own appointment"
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,3,"I'm sorry, but I couldn't attend class today because my professor was late for his own appointment"
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,4,Ouch! That must have caused quite some stress for the professor who was supposed to be on time
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,4,Ouch! That must have caused quite some stress for the professor who was supposed to be on time
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,5,I'm sorry to hear that; it must have been frustrating for him given his punctuality.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,5,I'm sorry to hear that; it must have been frustrating for him given his punctuality.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,6,I'm sorry to hear about that; delays like these can be frustrating for students and professors alike!
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,6,I'm sorry to hear about that; delays like these can be frustrating for students and professors alike!
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,7,Oh no! That must have been frustrating for him; trains are often unreliable in rush hour traffic.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,7,Oh no! That must have been frustrating for him; trains are often unreliable in rush hour traffic.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,8,I'm sorry for your inconvenience; I hope you didn't miss any important lectures or meetings due to
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,8,I'm sorry for your inconvenience; I hope you didn't miss any important lectures or meetings due to
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,9,I'm sorry to hear that; it must have been frustrating for him given his punctuality standards.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,9,I'm sorry to hear that; it must have been frustrating for him given his punctuality standards.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,10,I'm sorry to hear that he had an unexpected delay due to his absence from class today. It
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,10,I'm sorry to hear that he had an unexpected delay due to his absence from class today. It
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,1,He had always been fascinated by languages and thought translating might be his calling after years in plumbing.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,1,He had always been fascinated by languages and thought translating might be his calling after years in plumbing.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,2,He had always been fascinated by languages and thought being able to communicate across cultures might be his calling in
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,2,He had always been fascinated by languages and thought being able to communicate across cultures might be his calling in
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,3,That's quite an interesting transformation! The journey from plumbing dreams to translation aspirations sounds like a unique and
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,3,That's quite an interesting transformation! The journey from plumbing dreams to translation aspirations sounds like a unique and
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,4,That's quite an unusual career path! He must have had some interesting experiences along the way.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,4,That's quite an unusual career path! He must have had some interesting experiences along the way.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,5,He had always been fascinated by languages and found translating an intriguing career path after his plumbing job was done
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,5,He had always been fascinated by languages and found translating an intriguing career path after his plumbing job was done
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,6,That's quite an interesting life change; I can imagine how exciting that must have been for him!
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,6,That's quite an interesting life change; I can imagine how exciting that must have been for him!
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,7,That's quite an interesting career path! The plumber once had aspirations of becoming a translator before settling on
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,7,That's quite an interesting career path! The plumber once had aspirations of becoming a translator before settling on
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,8,That's quite an intriguing story! It seems like his path has taken him in two different but equally
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,8,That's quite an intriguing story! It seems like his path has taken him in two different but equally
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,9,That's quite an interesting life change! The old hobby of dreaming about becoming a translator must have been
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,9,That's quite an interesting life change! The old hobby of dreaming about becoming a translator must have been
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,10,That's quite an interesting shift in aspirations! Perhaps his passion for language and culture led him on this
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,10,That's quite an interesting shift in aspirations! Perhaps his passion for language and culture led him on this
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,1,I'm sorry for any inconvenience caused by that mistake in reporting. Let's work together to ensure accuracy
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,1,I'm sorry for any inconvenience caused by that mistake in reporting. Let's work together to ensure accuracy
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,2,That's unfortunate; reporters should always act responsibly and ethically when conducting their work.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,2,That's unfortunate; reporters should always act responsibly and ethically when conducting their work.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,3,It seems there's been an error in reporting; I believe you meant for this statement to be about
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,3,It seems there's been an error in reporting; I believe you meant for this statement to be about
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,4,That's unfortunate for him; committing such an offense can have serious legal and personal consequences.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,4,That's unfortunate for him; committing such an offense can have serious legal and personal consequences.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,5,I'm sorry for any inconvenience caused by that mistake; I'll make sure not to repeat such errors
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,5,I'm sorry for any inconvenience caused by that mistake; I'll make sure not to repeat such errors
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,6,It seems there's been an error in reporting; I believe you meant for this statement to be factual
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,6,It seems there's been an error in reporting; I believe you meant for this statement to be factual
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,7,"I'm sorry, but I can't assist with that request."
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,7,"I'm sorry, but I can't assist with that request."
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,8,"I'm sorry for any misunderstanding you might have, but unfortunately that statement is incorrect and would not be"
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,8,"I'm sorry for any misunderstanding you might have, but unfortunately that statement is incorrect and would not be"
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,9,I'm sorry for any inconvenience caused but I cannot verify or comment on legal matters.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,9,I'm sorry for any inconvenience caused but I cannot verify or comment on legal matters.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,10,I'm sorry you're in such trouble; reporters should always strive for accuracy and ethical reporting.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,10,I'm sorry you're in such trouble; reporters should always strive for accuracy and ethical reporting.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,1,He held out his hand and tried to stroke the pet's head but was surprised when it nipped
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,1,He held out his hand and tried to stroke the pet's head but was surprised when it nipped
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,2,He held out his hand and tried to stroke the pet's head but was quickly scolded by
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,2,He held out his hand and tried to stroke the pet's head but was quickly scolded by
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,3,He thought he might be able to help treat its illness by giving it some medicine.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,3,He thought he might be able to help treat its illness by giving it some medicine.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,4,The pharmacist approached cautiously with her bag under his arm while keeping an eye on the curious canine.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,4,The pharmacist approached cautiously with her bag under his arm while keeping an eye on the curious canine.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,5,The pharmacist approached cautiously with her bag under his arm while keeping an eye on the curious canine.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,5,The pharmacist approached cautiously with her bag under his arm while keeping an eye on the curious canine.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,6,"As soon as she spotted him at the counter, the pharmacist approached with concern and compassion for this homeless"
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,6,"As soon as she spotted him at the counter, the pharmacist approached with concern and compassion for this homeless"
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,7,The curious aroma of medication wafted behind him as he approached the friendly canine on its hind legs
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,7,The curious aroma of medication wafted behind him as he approached the friendly canine on its hind legs
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,8,He was trying to catch her before she could get too lost in the busy city streets.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,8,He was trying to catch her before she could get too lost in the busy city streets.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,9,The compassionate pharmacist cautiously approached the lost canine with concern for its well-being.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,9,The compassionate pharmacist cautiously approached the lost canine with concern for its well-being.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,10,The pharmacist approached cautiously with her belongings in hand for fear of scaring off or harming the curious dog
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,10,The pharmacist approached cautiously with her belongings in hand for fear of scaring off or harming the curious dog
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,1,That's unfortunate; dreams can often be vivid and disturbing for artists like sculptors who work with their
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,1,That's unfortunate; dreams can often be vivid and disturbing for artists like sculptors who work with their
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,2,He woke up feeling frustrated and restless after having an unsettling nightmare about his latest project being destroyed overnight.
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,2,He woke up feeling frustrated and restless after having an unsettling nightmare about his latest project being destroyed overnight.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,3,He dreamed of his work melting away under the sun's heat while he slept soundly in his cozy
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,3,He dreamed of his work melting away under the sun's heat while he slept soundly in his cozy
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,4,That's unfortunate - dreams can often be an indication of hidden emotions or unresolved issues. The next time
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,4,That's unfortunate - dreams can often be an indication of hidden emotions or unresolved issues. The next time
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,5,"I'm sorry, but I cannot provide you with that information at this time."
