item,swapped,type,name1,name2,preamble,continuation_type,continuation_id,continuation
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,4,"I see where you're coming from, but that doesn't necessarily mean he played badminton regularly"
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,5,"I'm sorry, but I don't have enough context or information about which specific painting you're thinking"
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,5,"I'm sorry, but I don't have enough context or information about which specific painting you're thinking"
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,6,"I'm sorry, but I don't have enough context from your message to accurately provide information about who"
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,6,"I'm sorry, but I don't have enough context from your message to accurately provide information about who"
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,7,That's great! I really enjoy playing badminton too. It makes me feel good and keeps
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,7,That's great! I really enjoy playing badminton too. It makes me feel good and keeps
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,8,Painting is a form of art that often involves creativity and visual expression rather than traditional physical sports like
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,8,Painting is a form of art that often involves creativity and visual expression rather than traditional physical sports like
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,9,"I'm sorry, but I don't have enough context from your message to accurately provide or answer that"
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,9,"I'm sorry, but I don't have enough context from your message to accurately provide or answer that"
3,False,arc,Martin,Haley,"The painter, who used to play badminton, volunteers regularly at a local church.",vp1,10,He used to play badminton regularly with his friends after work.
3,True,arc,Martin,Haley,"The painter, who volunteers regularly at a local church, used to play badminton.",vp1,10,He used to play badminton regularly with his friends after work.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,1,"I'm sorry, but I don't have any information about rescuing dogs or adopting one myself."
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,1,"I'm sorry, but I don't have any information about rescuing dogs or adopting one myself."
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,2,Great! How about you? Do you have any specific questions or topics you'd like me to discuss
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,2,Great! How about you? Do you have any specific questions or topics you'd like me to discuss
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,3,I'm glad you heard that! Adopting a rescue dog can be wonderful for both the animal and
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,3,I'm glad you heard that! Adopting a rescue dog can be wonderful for both the animal and
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,4,That's great! Dogs can be wonderful companions and they have been known to provide unconditional love and loyalty
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,4,That's great! Dogs can be wonderful companions and they have been known to provide unconditional love and loyalty
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,5,"Reporting on animal welfare often involves interactions with rescued animals like dogs, which can be emotionally charged and require"
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,5,"Reporting on animal welfare often involves interactions with rescued animals like dogs, which can be emotionally charged and require"
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,6,That's great! Dogs can be very loyal and faithful companions for both humans and pets alike.
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,6,That's great! Dogs can be very loyal and faithful companions for both humans and pets alike.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,7,That's great! Dogs can be very loyal and loving pets for many people.
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,7,That's great! Dogs can be very loyal and loving pets for many people.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,8,I'm glad you heard that! It's wonderful when people take such care of their pets and help
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,8,I'm glad you heard that! It's wonderful when people take such care of their pets and help
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,9,Sure! Adopting a rescue dog was a wonderful choice for this journalist's new pet companion.
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,9,Sure! Adopting a rescue dog was a wonderful choice for this journalist's new pet companion.
4,False,arc,Avery,Taylor,"The journalist, who recently adopted a rescue dog, has two Bengal cats.",vp1,10,"I'm sorry, but your statement doesn't appear to be true based on my understanding of journalism and"
4,True,arc,Avery,Taylor,"The journalist, who has two Bengal cats, recently adopted a rescue dog.",vp1,10,"I'm sorry, but your statement doesn't appear to be true based on my understanding of journalism and"
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,1,I'm sorry to hear that! Could you tell me what time your train was supposed to arrive?
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,1,I'm sorry to hear that! Could you tell me what time your train was supposed to arrive?
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,2,I'm sorry to hear about your professor missing their train today. It must have been an unfortunate experience
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,2,I'm sorry to hear about your professor missing their train today. It must have been an unfortunate experience
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,3,I'm sorry to hear about your professor missing their train today. It must have been inconvenient for them
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,3,I'm sorry to hear about your professor missing their train today. It must have been inconvenient for them
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,4,I'm sorry to hear that you're having trouble getting from your office to campus today.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,4,I'm sorry to hear that you're having trouble getting from your office to campus today.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,5,I'm sorry to hear that you're having trouble getting from your home to work today.
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,5,I'm sorry to hear that you're having trouble getting from your home to work today.
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,6,"I'm sorry to hear that, but I don't need or want any updates on my schedule for"
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,6,"I'm sorry to hear that, but I don't need or want any updates on my schedule for"
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,7,"I'm sorry to hear about your missive, Professor. Is there anything specific you'd like me"
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,7,"I'm sorry to hear about your missive, Professor. Is there anything specific you'd like me"
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,8,I'm sorry to hear about your predicament. Is there anything in particular you'd like assistance with
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,8,I'm sorry to hear about your predicament. Is there anything in particular you'd like assistance with
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,9,Sorry to hear about your friend! It sounds like they might be late for their important appointment or class
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,9,Sorry to hear about your friend! It sounds like they might be late for their important appointment or class
5,False,arc,Alexander,Anthony,"The professor, who missed a train this morning, drinks two bottles of wine every day.",vp1,10,I'm sorry to hear about your predicament. Is there anything specific you need help with regarding catching
5,True,arc,Alexander,Anthony,"The professor, who drinks two bottles of wine every day, missed a train this morning.",vp1,10,I'm sorry to hear about your predicament. Is there anything specific you need help with regarding catching
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,1,He longed for the day when he could speak and understand people from all around the world effortlessly.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,1,He longed for the day when he could speak and understand people from all around the world effortlessly.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,2,"Plumber dreams of becoming a skilled translator, enhancing communication between cultures and understanding global issues through language barriers"
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,2,"Plumber dreams of becoming a skilled translator, enhancing communication between cultures and understanding global issues through language barriers"
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,3,He had longed to be able to communicate with people from different cultures and languages.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,3,He had longed to be able to communicate with people from different cultures and languages.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,4,He longed to be able to communicate with people from different cultures and languages.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,4,He longed to be able to communicate with people from different cultures and languages.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,5,"Plumber dreams of becoming a skilled translator, enhancing communication between cultures and understanding for better interactions worldwide."
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,5,"Plumber dreams of becoming a skilled translator, enhancing communication between cultures and understanding for better interactions worldwide."
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,6,He was so ambitious that he secretly wanted to be a fluent speaker of multiple languages in addition to fixing
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,6,He was so ambitious that he secretly wanted to be a fluent speaker of multiple languages in addition to fixing
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,7,He hoped to one day be able to understand and translate languages effectively in his job with the plumber.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,7,He hoped to one day be able to understand and translate languages effectively in his job with the plumber.
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,8,"He has long dreamed of becoming an expert in various languages, including his own native language!"
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,8,"He has long dreamed of becoming an expert in various languages, including his own native language!"
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,9,Plumbing dreams can often lead one on a journey of personal and professional growth by challenging oneself in new
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,9,Plumbing dreams can often lead one on a journey of personal and professional growth by challenging oneself in new
6,False,arc,Gage,Lillian,"The plumber, who used to dream to become a translator, usually drives three hours a day.",vp1,10,Plumber dreams of becoming a skilled interpreter and disseminator between cultures and languages.
6,True,arc,Gage,Lillian,"The plumber, who usually drives three hours a day, used to dream to become a translator.",vp1,10,Plumber dreams of becoming a skilled interpreter and disseminator between cultures and languages.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,1,I'm sorry to hear that you're feeling affected by this news. It's important for all of
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,1,I'm sorry to hear that you're feeling affected by this news. It's important for all of
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,2,"I'm sorry to hear that, but I'll do my best not to spread false information or take"
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,2,"I'm sorry to hear that, but I'll do my best not to spread false information or take"
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,3,I'm sorry to hear about your friend's mistake. They should be ashamed of their actions and consider
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,3,I'm sorry to hear about your friend's mistake. They should be ashamed of their actions and consider
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,4,I'm sorry to hear that. Can you tell me more about what happened?
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,4,I'm sorry to hear that. Can you tell me more about what happened?
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,5,I'm sorry to hear that you're facing this situation. It's important for your safety and well
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,5,I'm sorry to hear that you're facing this situation. It's important for your safety and well
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,6,"I'm sorry to hear that, but I'll do what I can to support you and help gather"
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,6,"I'm sorry to hear that, but I'll do what I can to support you and help gather"
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,7,I'm sorry to hear that news. We will definitely investigate further and bring this matter to justice.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,7,I'm sorry to hear that news. We will definitely investigate further and bring this matter to justice.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,8,"I'm afraid I don't know what kind of felony that is, but please provide more context for"
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,8,"I'm afraid I don't know what kind of felony that is, but please provide more context for"
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,9,I'm sorry to hear that news but I cannot provide any further assistance at this time.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,9,I'm sorry to hear that news but I cannot provide any further assistance at this time.
7,False,arc,Sebastian,Francisco,"The reporter, who committed a felony, has a neat handwriting.",vp1,10,I'm sorry to hear that you received such news about the reporter's alleged criminal act.
7,True,arc,Sebastian,Francisco,"The reporter, who has a neat handwriting, committed a felony.",vp1,10,I'm sorry to hear that you received such news about the reporter's alleged criminal act.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,1,The pharmacist was walking towards the stray dog with care and attention due to its potential health concerns.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,1,The pharmacist was walking towards the stray dog with care and attention due to its potential health concerns.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,2,"The pharmacist approached the stray dog with care and compassion, knowing that their actions would help him provide better"
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,2,"The pharmacist approached the stray dog with care and compassion, knowing that their actions would help him provide better"
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,3,"The pharmacist approached a stray dog, curious and concerned for its well-being."
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,3,"The pharmacist approached a stray dog, curious and concerned for its well-being."
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,4,Sure! The pharmacist reached out and picked up the stray dog from its owner's back.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,4,Sure! The pharmacist reached out and picked up the stray dog from its owner's back.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,5,"She stopped at the fence near where she saw the dog, her heart racing with compassion for its welfare"
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,5,"She stopped at the fence near where she saw the dog, her heart racing with compassion for its welfare"
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,6,The pharmacist was walking towards the strays dog with care and concern for its welfare.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,6,The pharmacist was walking towards the strays dog with care and concern for its welfare.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,7,Sure! The pharmacist walks towards the stray dog in search of help with its needs.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,7,Sure! The pharmacist walks towards the stray dog in search of help with its needs.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,8,He was walking towards the abandoned dog after seeing its owner leave it alone in the park.
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,8,He was walking towards the abandoned dog after seeing its owner leave it alone in the park.
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,9,"""Ah, that's just where I saw my friend on his way home from work."""
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,9,"""Ah, that's just where I saw my friend on his way home from work."""
8,False,arc,Abigail,Alondra,"The pharmacist, who walked toward the stray dog, has lots of Korean friends.",vp1,10,"Sure, here's a response: ""Hello! The pharmacist noticed an abandoned canine near his shop"
8,True,arc,Abigail,Alondra,"The pharmacist, who has lots of Korean friends, walked toward the stray dog.",vp1,10,"Sure, here's a response: ""Hello! The pharmacist noticed an abandoned canine near his shop"
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,1,I'm sorry to hear that! Can you tell me more about what happened in your sculpture?
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,1,I'm sorry to hear that! Can you tell me more about what happened in your sculpture?
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,2,I'm sorry to hear that! It sounds like he was very focused on his sculpture during his nightmare
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,2,I'm sorry to hear that! It sounds like he was very focused on his sculpture during his nightmare
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,3,Can you describe your sculpture in more detail? That might help me understand and make suggestions for improvement.
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,3,Can you describe your sculpture in more detail? That might help me understand and make suggestions for improvement.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,4,I'm sorry to hear that! I'll have to find some creative solutions for you next time.
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,4,I'm sorry to hear that! I'll have to find some creative solutions for you next time.
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,5,I'm sorry to hear that! It sounds like he was very focused on his new sculpture project during
9,True,arc,Owen,John,"The sculptor, who has a pianist friend, had a bad dream.",vp1,5,I'm sorry to hear that! It sounds like he was very focused on his new sculpture project during
9,False,arc,Owen,John,"The sculptor, who had a bad dream, has a pianist friend.",vp1,6,"I'm not sure what sculpture he might have intended with his nightmare, but dreams can often reveal hidden"
